frequency_GHz,baseline_real,baseline_imag,baseline_magnitude_dB,baseline_phase_deg,selected_real,selected_imag,selected_magnitude_dB,selected_phase_deg
5.965000000000001,0.9990972115407961,0.04248248923268871,-9.643274665532871e-16,2.434800083489518,0.9998210438463545,-0.018917724017073218,0.0,-1.0839704060012094
5.9662500000000005,0.9990902858658377,0.042645054678343265,0.0,2.4441228461654005,0.999832936372245,-0.01827838464562112,-3.857309866213149e-15,-1.0473326208894655
5.9675,0.9990832332057353,0.04280996527882194,-9.643274665532871e-16,2.4535801643539976,0.9998440705437409,-0.017658839104613362,-9.643274665532871e-16,-1.011829543685171
5.96875,0.9990760501348972,0.0429772736088711,-2.892982399659862e-15,2.463175056259482,0.999854498727353,-0.017058176182486763,-3.857309866213149e-15,-0.9774089066535252
5.970000000000001,0.9990687331069791,0.04314703382639524,1.928654933106574e-15,2.4729106310301665,0.9998642690838098,-0.016475539733159066,0.0,-0.9440216032689731
5.97125,0.99906127844963,0.04331930173249386,0.0,2.482790092209836,0.9998734259574342,-0.01591012457976588,1.928654933106574e-15,-0.9116214528100282
5.9725,0.9990536823589713,0.04349413483424884,0.0,2.4928167413473044,0.9998820102246399,-0.01536117277858367,1.928654933106574e-15,-0.8801649856793752
5.973750000000001,0.9990459408937798,0.043671592410413206,-3.857309866213149e-15,2.50299398177294,0.9998900596063292,-0.014827970206725336,0.0,-0.849611247350965
5.9750000000000005,0.9990380499693737,0.04385173558015936,3.857309866213148e-15,2.5133253225511982,0.9998976089483784,-0.014309843441346604,0.0,-0.8199216190854242
5.97625,0.9990300053511603,0.04403462737505173,-4.821637332766436e-15,2.5238143826187356,0.9999046904738494,-0.013806156901736779,0.0,-0.7910596537648732
5.9775,0.9990218026478604,0.04422033281442331,-4.821637332766436e-15,2.53446489511834,0.9999113340101156,-0.013316310228815593,-4.821637332766436e-15,-0.7629909253798784
5.978750000000001,0.9990134373043452,0.04440891898434667,5.785964799319721e-15,2.545280711939784,0.9999175671936911,-0.012839735879348701,5.785964799319721e-15,-0.7356828908622172
5.98,0.9990049045940933,0.044600455120397425,0.0,2.556265808478897,0.9999234156551986,-0.01237589691464417,3.857309866213148e-15,-0.7091047630984046
5.98125,0.9989961996112429,0.044795012694427074,0.0,2.567424288627388,0.9999289031866507,-0.011924284965633284,0.0,-0.6832273940823379
5.9825,0.9989873172621879,0.04499266550557419,-9.643274665532871e-16,2.5787603900066483,0.9999340518929111,-0.011484418358137299,-9.643274665532871e-16,-0.6580231672748613
5.983750000000001,0.9989782522567193,0.04519348977575467,3.857309866213148e-15,2.590278489459339,0.999938882329019,-0.01105584038381169,0.0,-0.6334658983354071
5.985,0.9989689990986592,0.04539756424989215,0.0,2.601983108813864,0.9999434136248524,-0.010638117703727816,3.857309866213148e-15,-0.6095307434754834
5.98625,0.9989595520759736,0.04560497030116495,0.0,2.6138789209376063,0.9999476635984288,-0.010230838872875535,-2.892982399659862e-15,-0.5861941147600261
5.987500000000001,0.9989499052503109,0.04581579204156595,5.785964799319721e-15,2.625970756096054,0.9999516488590119,-0.009833612975035287,-2.892982399659862e-15,-0.5634336017497177
5.9887500000000005,0.9989400524459393,0.046030116438088985,0.0,2.6382636086358535,0.9999553849010291,-0.009446068358511438,-4.821637332766436e-15,-0.5412278989374747
5.99,0.9989299872380479,0.046248033434878384,1.928654933106574e-15,2.650762644011206,0.99995888618974,-0.009067851464142603,5.785964799319721e-15,-0.5195567384854667
5.99125,0.998919702940348,0.046469636081706144,-2.892982399659862e-15,2.663473206174623,0.9999621662394395,-0.008698625737817075,-4.821637332766436e-15,-0.49840082781583817
5.992500000000001,0.9989091925919529,0.046695020669156435,0.0,2.6764008253539147,0.9999652376849552,-0.008338070620484337,3.857309866213148e-15,-0.47774179165216635
5.99375,0.9988984489434624,0.046924286870932,1.928654933106574e-15,2.689551226239331,0.9999681123470359,-0.007985880609288485,0.0,-0.45756211814527603
5.995,0.9988874644422171,0.04715753789372702,-9.643274665532871e-16,2.702930336606458,0.9999708012922672,-0.007641764384048709,1.928654933106574e-15,-0.4378451087514631
5.996250000000001,0.9988762312166515,0.04739488063513434,0.0,2.7165442964018776,0.9999733148879788,-0.007305443993848667,0.0,-0.41857483156210495
5.9975000000000005,0.9988647410596831,0.04763642585009805,-9.643274665532871e-16,2.7303994673210497,0.9999756628526439,-0.006976654098958085,5.785964799319721e-15,-0.3997360778101488
5.99875,0.998852985411078,0.04788228832645347,3.857309866213148e-15,2.7445024429096607,0.9999778543021633,-0.006655141263751707,-3.857309866213149e-15,-0.3813143213044032
6.0,0.9988409553387041,0.04813258707014142,-9.643274665532871e-16,2.758860059222318,0.9999798977924294,-0.006340663296661028,-3.857309866213149e-15,-0.3632956805638399
6.001250000000001,0.998828641518611,0.04838744550072058,-3.857309866213149e-15,2.7734794060745345,0.999981801358479,-0.006032988633556859,5.785964799319721e-15,-0.34566688344498203
6.0025,0.9988160342138285,0.04864699165785472,-3.857309866213149e-15,2.788367838927084,0.9999835725505609,-0.005731895761261268,3.857309866213148e-15,-0.32841523407271705
6.00375,0.9988031232518049,0.04891135841950028,3.857309866213148e-15,2.8035329914445604,0.9999852184673874,-0.005437172678175128,3.857309866213148e-15,-0.31152858190142096
6.005000000000001,0.998789898000374,0.04918068373257365,3.857309866213148e-15,2.8189827887731167,0.9999867457868006,-0.0051486163892652615,-3.857309866213149e-15,-0.2949952927481038
6.0062500000000005,0.9987763473421502,0.049455110856938184,-2.892982399659862e-15,2.8347254615858386,0.999988160794097,-0.004866032432885548,-5.785964799319725e-15,-0.27880422165251534
6.0075,0.998762459647219,0.04973478862362055,-4.821637332766436e-15,2.850769560948281,0.999989469408194,-0.004589234437111564,0.0,-0.2629446874309602
6.00875,0.9987482227439963,0.05001987170822944,-3.857309866213149e-15,2.86712397406031,0.9999906772058307,-0.00431804370346805,3.857309866213148e-15,-0.24740644880203605
6.010000000000001,0.9987336238881184,0.05031052092063347,-4.821637332766436e-15,2.883797940935255,0.9999917894439689,-0.004052288816093765,0.0,-0.2321796819720149
6.01125,0.9987186497292035,0.050606903512035534,0.0,2.900801072082022,0.9999928110805397,-0.0037918052745505157,0.0,-0.21725495957690735
6.0125,0.9987032862753132,0.050909193500678476,-9.643274665532871e-16,2.9181433672614903,0.9999937467936684,-0.003536435148622116,-9.643274665532871e-16,-0.20262323088623346
6.013750000000001,0.9986875188549372,0.051217572017508504,-2.892982399659862e-15,2.9358352353937516,0.9999946009995132,-0.0032860267535847467,3.857309866213148e-15,-0.18827580318132092
6.015000000000001,0.9986713320762906,0.051532227673240394,-2.892982399659862e-15,2.9538875156996296,0.9999953778688163,-0.0030404343445461965,1.928654933106574e-15,-0.17420432422761764
6.01625,0.9986547097837084,0.051853356948389204,0.0,2.972311500166828,0.9999960813422857,-0.002799517828557509,-1.9286549331065743e-15,-0.16040076576659484
6.0175,0.9986376350108964,0.05218116460795481,-4.821637332766436e-15,2.9911189574381445,0.9999967151448845,-0.0025631424933071313,1.928654933106574e-15,-0.14685740795894195
6.018750000000001,0.9986200899307784,0.052515864142602495,1.928654933106574e-15,3.0103221582282167,0.999997282799123,-0.0023311787512926884,-9.643274665532871e-16,-0.13356682471563477
6.0200000000000005,0.9986020558016346,0.05285767823833465,-7.7146197324263e-15,3.0299339023841387,0.9999977876374344,-0.002103501898446998,0.0,-0.12052186985814012
6.02125,0.9985835129092459,0.05320683927681842,-3.857309866213149e-15,3.0499675477149717,0.9999982328136922,-0.0018799918862798836,-9.643274665532871e-16,-0.10771566405389899
6.0225,0.9985644405046549,0.05356358986873306,1.928654933106574e-15,3.070437040726897,0.9999986213139499,-0.0016605331066578016,-4.821637332766436e-15,-0.09514158247670058
6.023750000000001,0.9985448167371992,0.053928183422708914,0.0,3.091356949412583,0.9999989559664517,-0.0014450141884100795,-7.7146197324263e-15,-0.08279324314539604
6.025,0.998524618582375,0.054300884752651386,-7.7146197324263e-15,3.1127424982563467,0.9999992394509741,-0.0012333278050144288,5.785964799319721e-15,-0.07066449589806588
6.02625,0.9985038217640759,0.05468197072651366,3.857309866213148e-15,3.1346096056322588,0.9999994743075377,-0.0010253704926599402,-4.821637332766436e-15,-0.058749411961372594
6.027500000000001,0.9984824006706803,0.05507173095984774,-5.785964799319725e-15,3.156974923787828,0.9999996629445679,-0.0008210424780440544,0.0,-0.047042274078171666
6.0287500000000005,0.9984603282644631,0.05547046855778937,0.0,3.17985588162461,0.9999998076464904,-0.0006202475152968575,-8.678947198979587e-15,-0.03553756715857788
6.03,0.9984375759836526,0.055878500909457327,0.0,3.203270730506238,0.9999999105808643,-0.000422892731477879,-3.857309866213149e-15,-0.024229969422649336
6.03125,0.998414113636496,0.056296160539145455,-3.857309866213149e-15,3.2272385933470873,0.9999999738050311,-0.00022888848012156976,-2.892982399659862e-15,-0.013114344004639936
6.032500000000001,0.9983899092865393,0.05672379601909699,0.0,3.2517795172589086,0.9999999992723565,-3.8148202346469666e-05,-6.7502922658730125e-15,-0.0021857309909939214
6.03375,0.9983649291282782,0.057161772949120546,-4.821637332766436e-15,3.2769145300599054,0.9999999888380716,0.00014941170492250303,3.857309866213148e-15,0.008560660133764606
6.035,0.998339137352261,0.05761047500882444,-3.857309866213149e-15,3.302665700980706,0.9999999442647376,0.0003338720140396503,0.0,0.019129457657399644
6.036250000000001,0.9983124959985676,0.05807030508883309,1.928654933106574e-15,3.3290562059358972,0.9999998672273884,0.00051531078542766,0.0,0.029525134449286228
6.0375000000000005,0.9982849647975284,0.05854168650798097,5.785964799319721e-15,3.356110397766315,0.9999997593183362,0.0006938034804343592,-9.643274665532871e-16,0.03975201442956988
6.03875,0.9982565009963735,0.059025064324203576,-3.857309866213149e-15,3.3838538818994253,0.9999996220516926,0.0008694230686003732,0.0,0.04981427871785536
6.04,0.9982270591703758,0.059520906747647144,-3.857309866213149e-15,3.412313597921694,0.999999456867608,0.0010422401296589399,-4.821637332766436e-15,0.059715971479851505
6.041250000000001,0.9981965910168515,0.06002970666542049,0.0,3.4415179076092937,0.9999992651362617,0.001212322950567028,-9.643274665532871e-16,0.06946100548913005
6.0425,0.9981650451302336,0.060551983288400835,0.0,3.471496690020861,0.9999990481615999,0.0013797376178460617,0.0,0.07905316741996178
6.04375,0.9981323667561764,0.061088283931650396,1.928654933106574e-15,3.5022814443226666,0.999998807184864,0.0015445481054967454,3.857309866213148e-15,0.08849612288639827
6.045000000000001,0.9980984975224129,0.06163918594125958,-3.857309866213149e-15,3.533905401089788,0.999998543387898,0.0017068163587334974,0.0,0.0977934212416814
6.046250000000001,0.9980633751438136,0.06220529878184948,0.0,3.5664036429092647,0.9999982578962716,0.0018666023737663286,0.0,0.10694850015104582
6.0475,0.998026933098752,0.0627872663005757,1.928654933106574e-15,3.599813235204992,0.9999979517822115,0.0020239642738479223,0.0,0.11596468995040406
6.04875,0.9979891002735394,0.06338576918529408,0.0,3.6341733683098543,0.9999976260673673,0.002178958381789026,-9.643274665532871e-16,0.12484521780256119
6.050000000000001,0.9979498005712433,0.06400152763657647,-9.643274665532871e-16,3.669525511928863,0.9999972817254188,0.0023316392891296125,5.785964799319721e-15,0.13359321166170934
6.0512500000000005,0.9979089524807363,0.0646353042755956,-2.892982399659862e-15,3.7059135832728094,0.9999969196845268,0.0024820599221465228,-4.821637332766436e-15,0.1422117040565663
6.0525,0.9978664686012609,0.06528790731251614,-4.821637332766436e-15,3.743384130294596,0.9999965408296594,0.00263027160486299,0.0,0.15070363570164008
6.05375,0.9978222551171543,0.06596019400303026,3.857309866213148e-15,3.781986531635459,0.9999961460047667,0.002776324119221232,7.714619732426294e-15,0.15907185894586665
6.055000000000001,0.9977762112166348,0.06665307442404486,0.0,3.8217732150849257,0.9999957360148476,0.002920265762561581,3.857309866213148e-15,0.16731914106684354
6.05625,0.9977282284477178,0.06736751560343261,0.0,3.8627998965862003,0.9999953116279008,0.003062143402550256,0.0,0.17544816741880917
6.0575,0.9976781900032956,0.06810454604317547,-3.857309866213149e-15,3.9051258420768495,0.9999948735767599,0.003202002529688101,0.0,0.18346154444195675
6.058750000000001,0.9976259699263227,0.06886526068028814,0.0,3.94881415475008,0.9999944225608327,0.0033398873075203128,0.0,0.19136180253996252
6.0600000000000005,0.9975714322246546,0.06965082633574583,3.857309866213148e-15,3.993932090663392,0.9999939592477446,0.0034758406206664297,0.0,0.1991513988325677
6.06125,0.9975144298835757,0.07046248770831737,0.0,4.040551406011878,0.9999934842748921,0.00360990412077922,0.0,0.2068327197894438
6.0625,0.9974548037621918,0.07130157397791095,0.0,4.088748739834674,0.9999929982509119,0.0037421182705362913,-3.857309866213149e-15,0.21440808375129292
6.063750000000001,0.9973923813577307,0.07216950609193745,-3.857309866213149e-15,4.138606036444286,0.9999925017570741,0.003872522385760425,0.0,0.22187974334368737
6.065,0.9973269754192968,0.07306780481851487,-2.892982399659862e-15,4.190211012473251,0.9999919953485931,0.004001154675763878,0.0,0.22924988778911087
6.06625,0.9972583823896257,0.07399809966226994,0.0,4.243657674132719,0.9999914795558801,0.004128052282000665,3.857309866213148e-15,0.23652064512201462
6.067500000000001,0.9971863806499082,0.07496213875240804,-4.821637332766436e-15,4.299046891094194,0.9999909548857188,0.004253251315109499,3.857309866213148e-15,0.24369408431163167
6.0687500000000005,0.9971107285385843,0.07596179982894348,-4.821637332766436e-15,4.3564870343586835,0.9999904218223871,0.004376786890426112,-9.643274665532871e-16,0.2507722172970609
6.07,0.9970311621100489,0.07699910247195423,5.785964799319721e-15,4.416094686592938,0.9999898808287181,0.004498693162038172,0.0,0.25775700093881726
6.07125,0.9969473925933412,0.07807622174093282,3.857309866213148e-15,4.4779954347191895,0.9999893323471024,0.004619003355450375,5.785964799319721e-15,0.2646503388907261
6.072500000000001,0.9968591035038256,0.0791955034174807,-3.857309866213149e-15,4.542324756086395,0.9999887768004408,0.004737749798926911,-3.857309866213149e-15,0.27145408339600935
6.07375,0.9967659473523787,0.08035948107544742,0.0,4.609229011369987,0.9999882145930566,0.004854963953573863,-1.9286549331065743e-15,0.278170037011151
6.075,0.9966675418864112,0.08157089523904351,0.0,4.678866559496707,0.9999876461115441,0.00497067644221874,0.0,0.2847999542608257
6.076250000000001,0.9965634657847233,0.08283271493281939,5.785964799319721e-15,4.751409012452546,0.9999870717255896,0.005084917077143014,3.857309866213148e-15,0.29134554322708556
6.077500000000001,0.996453253713172,0.08414816197893372,0.0,4.827042650879527,0.9999864917887423,0.005197714886722507,0.0,0.2978084670759552
6.07875,0.9963363906299301,0.08552073845871658,3.857309866213148e-15,4.905970025013081,0.9999859066391531,0.005309098141022692,0.0,0.30419034552412927
6.08,0.9962123052067419,0.08695425782944306,-9.643274665532871e-16,4.9884117698936015,0.9999853166002689,0.005419094376398433,1.928654933106574e-15,0.31049275624861444
6.081250000000001,0.996080362205213,0.08845288027606904,3.857309866213148e-15,5.074608669059147,0.9999847219814972,0.005527730419141554,-3.857309866213149e-15,0.3167172362418007
6.0825000000000005,0.9959398536132698,0.09002115298516132,-3.857309866213149e-15,5.164824007315968,0.9999841230788414,0.005635032408220959,5.785964799319721e-15,0.3228652831145248
6.08375,0.9957899883050543,0.0916640561584588,5.785964799319721e-15,5.259346260935455,0.9999835201754911,0.005741025817153308,0.0,0.32893835634931007
6.085,0.9956298799352057,0.09338705574226355,3.857309866213148e-15,5.3584921830942704,0.9999829135424044,0.005845735475044215,0.0,0.3349378785060626
6.086250000000001,0.9954585327131871,0.09519616404304249,5.785964799319721e-15,5.462610353974108,0.9999823034388434,0.0059491855868367685,7.714619732426294e-15,0.340865236382346
6.0875,0.9952748246209633,0.09709800963825167,-2.892982399659862e-15,5.572085279220399,0.9999816901128898,0.006051399752800468,-9.643274665532871e-16,0.3467217821301228
6.08875,0.9950774875333414,0.09909991828620257,-3.857309866213149e-15,5.687342138138297,0.9999810738019446,0.006152400987295011,-5.785964799319725e-15,0.35250883433093605
6.090000000000001,0.9948650835677963,0.10121000690466009,-9.643274665532871e-16,5.808852304993395,0.9999804547331895,0.006252211736839604,-4.821637332766436e-15,0.3582276790312972
6.0912500000000005,0.9946359768211508,0.10343729314436724,-5.785964799319725e-15,5.937139794283695,0.9999798331240343,0.00635085389751801,-3.857309866213149e-15,0.36387957074000343
6.0925,0.9943882994320852,0.10579182365648629,-2.892982399659862e-15,6.072788815440729,0.9999792091825431,0.006448348831746295,1.928654933106574e-15,0.3694657333889332
6.09375,0.9941199106252776,0.10828482487583424,0.0,6.216452666191388,0.9999785831078373,0.006544717384433148,0.0,0.3749873612590336
6.095000000000001,0.9938283470232162,0.11092888105945503,3.857309866213148e-15,6.368864249544175,0.9999779550904835,0.006639979898554741,-7.7146197324263e-15,0.38044561987275544
6.09625,0.9935107620251726,0.11373814549288257,-2.892982399659862e-15,6.530848570819691,0.9999773253128627,0.006734156230171678,-3.857309866213149e-15,0.385841646854517
6.0975,0.9931638514077848,0.1167285922850744,-9.643274665532871e-16,6.703337663382882,0.9999766939495148,0.006827265762909343,-3.857309866213149e-15,0.39117655276042046
6.098750000000001,0.992783761439213,0.11991831812783149,0.0,6.887388511711032,0.9999760611674807,0.006919327421925194,3.857309866213148e-15,0.39645142187856236
6.1000000000000005,0.9923659746356898,0.12332790594734674,0.0,7.084204697705227,0.9999754271266141,0.007010359687383061,3.857309866213148e-15,0.40166731300109876
6.10125,0.9919051667057339,0.12698086573365736,-4.821637332766436e-15,7.29516270407777,0.9999747919798925,0.007100380607454786,0.0,0.4068252601692193
6.1025,0.991395026050157,0.130904172290297,-3.857309866213149e-15,7.521844085990158,0.9999741558737051,0.007189407810869674,0.0,0.41192627339221266
6.103750000000001,0.9908280241608711,0.1351289256135201,0.0,7.766075095570518,0.9999735189481289,0.007277458519027896,0.0,0.41697133934154473
6.105,0.9901951210104599,0.1396911676774183,0.0,8.02997585199973,0.9999728813371951,0.007364549557697047,-9.643274665532871e-16,0.42196142202104747
6.10625,0.9894853834781574,0.14463290041716925,-3.857309866213149e-15,8.316021848545766,0.9999722431691415,0.007450697368308036,-5.785964799319725e-15,0.4268974634141511
6.107500000000001,0.9886854861460396,0.15000336490949256,3.857309866213148e-15,8.627121560087366,0.999971604566656,0.0075359180188661005,-9.643274665532871e-16,0.4317803841090583
6.108750000000001,0.9877790510705192,0.15586066298532075,-3.857309866213149e-15,8.966715284457344,0.9999709656471029,0.007620227214492308,-9.643274665532871e-16,0.43661108390274955
6.11,0.9867457642550745,0.16227383253213698,-3.857309866213149e-15,9.338902307275053,0.9999703265227472,0.007703640307609423,-5.785964799319725e-15,0.441390442384604
6.11125,0.9855601780891824,0.16932553075310214,1.928654933106574e-15,9.748606315353435,0.9999696873009665,0.007786172307787559,-3.857309866213149e-15,0.4461193195005279
6.112500000000001,0.9841900653492556,0.1771155421408004,7.714619732426294e-15,10.201793159115947,0.9999690480844479,0.007867837891261343,0.0,0.4507985560982616
6.1137500000000005,0.9825941220525672,0.18576542010758024,5.785964799319721e-15,10.705761320610458,0.9999684089713835,0.007948651410131442,-9.643274665532871e-16,0.4554289744545973
6.115,0.9807187073493001,0.19542470942825568,1.928654933106574e-15,11.269534996993357,0.9999677700556555,0.00802862690126396,0.0,0.4600113787852854
6.11625,0.9784931302956833,0.20627940751358076,-4.821637332766436e-15,11.904404604155829,0.9999671314270104,0.008107778094897322,0.0,0.46454655573817977
6.117500000000001,0.9758226943376542,0.21856365026143146,1.928654933106574e-15,12.624683267203537,0.9999664931712287,0.008186118422969015,-9.643274665532871e-16,0.46903527487033025
6.11875,0.972578194704547,0.23257612772003117,0.0,13.448786748311425,0.9999658553702867,0.008263661027172848,5.785964799319721e-15,0.4734782891096333
6.12,0.9685796464853114,0.2487035753952656,-2.892982399659862e-15,14.400809718035525,0.9999652181025069,0.00834041876675577,-3.857309866213149e-15,0.47787633520156186
6.121250000000001,0.9635703307145745,0.2674550761653355,0.0,15.512885009658538,0.9999645814427142,0.008416404226065445,-3.857309866213149e-15,0.4822301341416072
6.1225000000000005,0.9571740059572817,0.28951325068067035,-3.857309866213149e-15,16.828817299701686,0.9999639454623681,0.00849162972185619,-3.857309866213149e-15,0.48654039159388335
6.12375,0.9488216408329944,0.31581243466175374,0.0,18.40986669230079,0.9999633102297046,0.008566107310364194,5.785964799319721e-15,0.4908077982965045
6.125,0.9376203383180197,0.3476608996887658,-9.643274665532871e-16,20.344311862006865,0.99996267580986,0.008639848794158866,3.857309866213148e-15,0.49503303045413966
6.126250000000001,0.9221065593860385,0.386936032358376,-9.643274665532871e-16,22.763984221346952,0.9999620422650007,0.008712865728778699,-4.821637332766436e-15,0.49921675011821576
6.1275,0.8997528295557118,0.4363998690495804,1.928654933106574e-15,25.87440321849798,0.9999614096544431,0.008785169429161112,0.0,0.5033596055553171
6.12875,0.8659095940463081,0.5002005347243816,-2.892982399659862e-15,30.01326815765712,0.999960778034759,0.008856770975871269,-1.9286549331065743e-15,0.5074622316040719
6.130000000000001,0.811340725924864,0.5845735423842876,-9.643274665532871e-16,35.772868448157574,0.9999601474598939,0.008927681221139004,-3.857309866213149e-15,0.5115252500210339
6.1312500000000005,0.7159361102404247,0.6981658012634313,-5.785964799319725e-15,44.28003059274323,0.9999595179812677,0.008997910794710186,-4.821637332766436e-15,0.5155492698159397
6.1325,0.5313923344987119,0.847125838843326,-9.643274665532871e-16,57.90042238598312,0.9999588896478759,0.009067470109518876,0.0,0.5195348875766932
6.13375,0.13739119621473908,0.9905168646735311,-3.857309866213149e-15,82.10308599599907,0.9999582625063842,0.009136369367186557,1.928654933106574e-15,0.5234826877844452
6.135000000000001,-0.6265613146763344,0.7793721312383858,0.0,128.79687577455448,0.9999576366012228,0.00920461856335567,0.0,0.5273932431191746
6.13625,-0.9231870811079874,-0.384350898626911,-9.643274665532871e-16,-157.39655083078847,0.9999570119746743,0.009272227492861534,-6.7502922658730125e-15,0.5312671147560133
6.1375,-0.1171635949548764,-0.9931126280625227,3.857309866213148e-15,-96.72843368291059,0.9999563886669609,0.009339205754749743,-9.643274665532871e-16,0.5351048526527142
6.138750000000001,0.43230659976293095,-0.9017266791003873,-9.643274665532871e-16,-64.38596793732982,0.9999557667163191,0.009405562757143491,1.928654933106574e-15,0.5389069958285252
6.140000000000001,0.6816691582544248,-0.7316605488098321,3.857309866213148e-15,-47.02578494896662,0.9999551461590842,0.009471307721967078,-1.9286549331065743e-15,0.5426740726348164
6.14125,0.8022942463246469,-0.5969287581565885,0.0,-36.65025137252086,0.9999545270297635,0.009536449689529205,-4.821637332766436e-15,0.5464066010176778
6.1425,0.8673000341678794,-0.4977857478196764,-3.857309866213149e-15,-29.85361406124811,0.9999539093611083,0.00960099752297152,-1.9286549331065743e-15,0.550105088772795
6.143750000000001,0.9056624825961939,-0.4239993721902178,0.0,-25.08734335855348,0.9999532931841807,0.009664959912587954,0.0,0.5537700337929232
6.1450000000000005,0.9299625557492837,-0.3676542464112996,0.0,-21.57102113429318,0.9999526785284225,0.00972834538001725,-1.9286549331065743e-15,0.5574019243080923
6.14625,0.9462288394328894,-0.32349804238277424,0.0,-18.874604149903274,0.9999520654217188,0.00979116228231445,0.0,0.5610012391188794
6.1475,0.9576043988694755,-0.28808647185494735,3.857309866213148e-15,-16.743430510633385,0.9999514538904568,0.009853418815905401,0.0,0.5645684478229779
6.148750000000001,0.9658457363157061,-0.25911776018014043,5.785964799319721e-15,-15.017719603517746,0.9999508439595868,0.009915123020427088,0.0,0.5681040110352243
6.15,0.9719921740745702,-0.23501321992132804,0.0,-13.592402044061764,0.9999502356526776,0.009976282782458983,3.857309866213148e-15,0.5716083806013817
6.15125,0.9766885407207355,-0.21466134823204694,0.0,-12.39566011490972,0.9999496289919694,0.010036905839147582,5.785964799319721e-15,0.5750819998058037
6.152500000000001,0.9803511598700585,-0.19726024267812392,5.785964799319721e-15,-11.376791020269005,0.9999490239984277,0.010096999781729302,1.928654933106574e-15,0.5785253035732716
6.1537500000000005,0.9832580718041529,-0.18221845195253844,1.928654933106574e-15,-10.49900510012272,0.999948420691793,0.010156572058953709,-9.643274665532871e-16,0.5819387186651251
6.155,0.9856004368991824,-0.16909103697162572,-4.821637332766436e-15,-9.734974241097168,0.999947819090628,0.01021562998041047,0.0,0.5853226638698744
6.15625,0.9875130349378681,-0.1575373156677513,-9.643274665532871e-16,-9.063982012777615,0.9999472192123624,0.01027418071976447,-5.785964799319725e-15,0.5886775501885516
6.157500000000001,0.9890930103935485,-0.1472922835406767,-2.892982399659862e-15,-8.470042874753956,0.9999466210733414,0.010332231317900252,-2.892982399659862e-15,0.5920037810148647
6.15875,0.9904117546113858,-0.13814686506612134,3.857309866213148e-15,-7.940627475927189,0.9999460246888631,0.010389788685979798,-1.9286549331065743e-15,0.5953017523103904
6.16,0.9915226455168622,-0.1299339964260469,5.785964799319721e-15,-7.46577824042476,0.9999454300732227,0.010446859608416615,1.928654933106574e-15,0.5985718527749673
6.161250000000001,0.9924662124524521,-0.12251863997076068,3.857309866213148e-15,-7.037482841122918,0.9999448372397505,0.010503450745767617,-9.643274665532871e-16,0.6018144640123815
6.1625000000000005,0.9932736580784998,-0.11579050119658499,3.857309866213148e-15,-6.649222035866828,0.999944246200851,0.010559568637547095,-3.857309866213149e-15,0.605029960691588
6.16375,0.993969307082643,-0.10965863658486051,0.0,-6.295637845149062,0.9999436569680391,0.01061521970496323,0.0,0.608218710703493
6.165,0.9945723388792211,-0.10404740619696268,0.0,-5.972286341347163,0.9999430695519722,0.010670410253581852,0.0,0.611381075313571
6.166250000000001,0.9950980333634577,-0.09889339713134976,0.0,-5.675450935190096,0.9999424839624883,0.01072514647591789,3.857309866213148e-15,0.614517409310334
6.1675,0.9955586796813725,-0.09414305768925435,-9.643274665532871e-16,-5.40199958331079,0.9999419002086336,0.01077943445395716,0.0,0.6176280611498147
6.16875,0.9959642480514698,-0.08975085850993275,-1.9286549331065743e-15,-5.149274330453207,0.9999413182986989,0.010833280161611916,-9.643274665532871e-16,0.6207133730962493
6.170000000000001,0.9963228925275591,-0.08567784909483885,0.0,-4.91500496282092,0.9999407382402449,0.010886689467110406,-3.857309866213149e-15,0.6237736813589845
6.171250000000001,0.996641331509152,-0.08189051427159105,3.857309866213148e-15,-4.697240853319906,0.9999401600401342,0.010939668135323447,0.0,0.6268093162257716
6.1725,0.9969251387433586,-0.07835986052524538,3.857309866213148e-15,-4.494296682549524,0.9999395837045549,0.010992221830030182,-3.857309866213149e-15,0.6298206021925808
6.17375,0.9971789680349684,-0.07506068017753913,-2.892982399659862e-15,-4.304708850440152,0.9999390092390537,0.011044356116124211,0.0,0.6328078580899921
6.175000000000001,0.9974067283329221,-0.07197095439284192,0.0,-4.127200201861251,0.9999384366485543,0.011096076461761892,0.0,0.6357713972062813
6.1762500000000005,0.997611721299611,-0.06907136545361335,-2.892982399659862e-15,-3.9606512743664184,0.9999378659373868,0.01114738824045579,-5.785964799319725e-15,0.6387115274073577
6.1775,0.9977967502517472,-0.06634489571211441,-4.821637332766436e-15,-3.8040767041279646,0.9999372971093123,0.011198296733113037,0.0,0.6416285512535451
6.17875,0.9979642070653166,-0.06377649579973811,0.0,-3.656605742436838,0.9999367301675399,0.011248807130021748,0.0,0.6445227661133931
6.180000000000001,0.9981161419805896,-0.06135280855660522,0.0,-3.5174660713189065,0.9999361651147549,0.011298924532786343,0.0,0.6473944642745526
6.18125,0.998254320035818,-0.0590619380805244,5.785964799319721e-15,-3.3859702847653423,0.9999356019531368,0.01134865395621366,0.0,0.6502439330518378
6.1825,0.9983802669697983,-0.05689325553450259,0.0,-3.261504537317018,0.9999350406843811,0.011398000330151094,3.857309866213148e-15,0.6530714548925368
6.183750000000001,0.9984953067738609,-0.05483723507411459,1.928654933106574e-15,-3.143518965362399,0.999934481309716,0.011446968501277818,0.0,0.6558773074790373
